X1,X2,X3,X4,X5,Generation,Iter
3,Pref0,1[0],1[0],1[0],63,0_77
3,Signal0,1[0],1[0],1[0],63,0_77
3,Hybridindex,13.7547[1.64977],13.8095[1.64123],13.6946[1.65701],64,0_77
3,Pref0,1[0],1[0],1[0],64,0_77
3,Signal0,1[0],1[0],1[0],64,0_77
3,Hybridindex,13.7112[1.63623],13.7144[1.6708],13.708[1.60055],65,0_77
3,Pref0,1[0],1[0],1[0],65,0_77
3,Signal0,1[0],1[0],1[0],65,0_77
3,Hybridindex,13.6487[1.63638],13.6276[1.61808],13.6707[1.6549],66,0_77
3,Pref0,1[0],1[0],1[0],66,0_77
3,Signal0,1[0],1[0],1[0],66,0_77
3,Hybridindex,13.6312[1.61969],13.6302[1.58946],13.6324[1.65138],67,0_77
3,Pref0,1[0],1[0],1[0],67,0_77
3,Signal0,1[0],1[0],1[0],67,0_77
3,Hybridindex,13.6297[1.63884],13.6803[1.63199],13.5799[1.64405],68,0_77
3,Pref0,1[0],1[0],1[0],68,0_77
3,Signal0,1[0],1[0],1[0],68,0_77
3,Hybridindex,13.6545[1.6508],13.6321[1.61214],13.6779[1.68993],69,0_77
3,Pref0,1[0],1[0],1[0],69,0_77
3,Signal0,1[0],1[0],1[0],69,0_77
3,Hybridindex,13.6203[1.66017],13.6143[1.61329],13.6261[1.70476],70,0_77
3,Pref0,1[0],1[0],1[0],70,0_77
3,Signal0,1[0],1[0],1[0],70,0_77
3,Hybridindex,13.6425[1.59936],13.6541[1.6078],13.6311[1.59091],71,0_77
3,Pref0,1[0],1[0],1[0],71,0_77
3,Signal0,1[0],1[0],1[0],71,0_77
3,Hybridindex,13.685[1.62497],13.6458[1.59548],13.7229[1.65214],72,0_77
3,Pref0,1[0],1[0],1[0],72,0_77
3,Signal0,1[0],1[0],1[0],72,0_77
3,Hybridindex,13.736[1.6075],13.7168[1.58475],13.7541[1.62846],73,0_77
3,Pref0,1[0],1[0],1[0],73,0_77
3,Signal0,1[0],1[0],1[0],73,0_77
3,Hybridindex,13.6877[1.61613],13.7419[1.62546],13.6282[1.60369],74,0_77
3,Pref0,1[0],1[0],1[0],74,0_77
3,Signal0,1[0],1[0],1[0],74,0_77
3,Hybridindex,13.6295[1.63079],13.6262[1.65193],13.6328[1.60893],75,0_77
3,Pref0,1[0],1[0],1[0],75,0_77
3,Signal0,1[0],1[0],1[0],75,0_77
3,Hybridindex,13.639[1.59065],13.6596[1.64785],13.6178[1.52919],76,0_77
3,Pref0,1[0],1[0],1[0],76,0_77
3,Signal0,1[0],1[0],1[0],76,0_77
3,Hybridindex,13.6512[1.61292],13.6538[1.59488],13.6487[1.63033],77,0_77
3,Pref0,1[0],1[0],1[0],77,0_77
3,Signal0,1[0],1[0],1[0],77,0_77
3,Hybridindex,13.606[1.59492],13.6291[1.60513],13.5838[1.58473],78,0_77
3,Pref0,1[0],1[0],1[0],78,0_77
3,Signal0,1[0],1[0],1[0],78,0_77
3,Hybridindex,13.618[1.62044],13.6748[1.6191],13.5587[1.61971],79,0_77
3,Pref0,1[0],1[0],1[0],79,0_77
3,Signal0,1[0],1[0],1[0],79,0_77
3,Hybridindex,13.615[1.60827],13.6206[1.61357],13.6093[1.6029],80,0_77
3,Pref0,1[0],1[0],1[0],80,0_77
3,Signal0,1[0],1[0],1[0],80,0_77
3,Hybridindex,13.6305[1.64536],13.6415[1.65542],13.6193[1.63503],81,0_77
3,Pref0,1[0],1[0],1[0],81,0_77
3,Signal0,1[0],1[0],1[0],81,0_77
3,Hybridindex,13.6092[1.60746],13.6456[1.54904],13.5724[1.6637],82,0_77
3,Pref0,1[0],1[0],1[0],82,0_77
3,Signal0,1[0],1[0],1[0],82,0_77
3,Hybridindex,13.599[1.61244],13.618[1.61678],13.5805[1.60797],83,0_77
3,Pref0,1[0],1[0],1[0],83,0_77
3,Signal0,1[0],1[0],1[0],83,0_77
3,Hybridindex,13.6055[1.58969],13.6206[1.58717],13.5905[1.59204],84,0_77
3,Pref0,1[0],1[0],1[0],84,0_77
3,Signal0,1[0],1[0],1[0],84,0_77
3,Hybridindex,13.6327[1.60702],13.5847[1.61458],13.6812[1.59789],85,0_77
3,Pref0,1[0],1[0],1[0],85,0_77
3,Signal0,1[0],1[0],1[0],85,0_77
3,Hybridindex,13.6092[1.61522],13.5987[1.59112],13.62[1.63928],86,0_77
3,Pref0,1[0],1[0],1[0],86,0_77
3,Signal0,1[0],1[0],1[0],86,0_77
3,Hybridindex,13.6062[1.60416],13.5699[1.55174],13.6402[1.65091],87,0_77
3,Pref0,1[0],1[0],1[0],87,0_77
3,Signal0,1[0],1[0],1[0],87,0_77
3,Hybridindex,13.5883[1.63389],13.5441[1.60767],13.6331[1.6589],88,0_77
3,Pref0,1[0],1[0],1[0],88,0_77
3,Signal0,1[0],1[0],1[0],88,0_77
3,Hybridindex,13.5817[1.57208],13.6083[1.53957],13.5533[1.60567],89,0_77
3,Pref0,1[0],1[0],1[0],89,0_77
3,Signal0,1[0],1[0],1[0],89,0_77
3,Hybridindex,13.5388[1.58922],13.5424[1.5879],13.5351[1.5905],90,0_77
3,Pref0,1[0],1[0],1[0],90,0_77
3,Signal0,1[0],1[0],1[0],90,0_77
3,Hybridindex,13.485[1.63799],13.4524[1.63848],13.5188[1.6368],91,0_77
3,Pref0,1[0],1[0],1[0],91,0_77
3,Signal0,1[0],1[0],1[0],91,0_77
3,Hybridindex,13.522[1.61803],13.5646[1.6258],13.4775[1.60868],92,0_77
3,Pref0,1[0],1[0],1[0],92,0_77
3,Signal0,1[0],1[0],1[0],92,0_77
3,Hybridindex,13.5267[1.6442],13.5149[1.69045],13.5387[1.59595],93,0_77
3,Pref0,1[0],1[0],1[0],93,0_77
3,Signal0,1[0],1[0],1[0],93,0_77
3,Hybridindex,13.4902[1.63975],13.4761[1.67065],13.5039[1.60908],94,0_77
3,Pref0,1[0],1[0],1[0],94,0_77
3,Signal0,1[0],1[0],1[0],94,0_77
3,Hybridindex,13.501[1.61307],13.5879[1.58792],13.4168[1.63266],95,0_77
3,Pref0,1[0],1[0],1[0],95,0_77
3,Signal0,1[0],1[0],1[0],95,0_77
3,Hybridindex,13.4545[1.64968],13.4529[1.64465],13.4561[1.65477],96,0_77
3,Pref0,1[0],1[0],1[0],96,0_77
3,Signal0,1[0],1[0],1[0],96,0_77
3,Hybridindex,13.4855[1.60726],13.549[1.61592],13.4221[1.59605],97,0_77
3,Pref0,1[0],1[0],1[0],97,0_77
3,Signal0,1[0],1[0],1[0],97,0_77
3,Hybridindex,13.515[1.62505],13.5803[1.60527],13.4502[1.64187],98,0_77
3,Pref0,1[0],1[0],1[0],98,0_77
3,Signal0,1[0],1[0],1[0],98,0_77
3,Hybridindex,13.504[1.60468],13.4576[1.65254],13.5529[1.55116],99,0_77
3,Pref0,1[0],1[0],1[0],99,0_77
3,Signal0,1[0],1[0],1[0],99,0_77
3,Hybridindex,13.5687[1.56042],13.635[1.53049],13.5058[1.58574],100,0_77
3,Pref0,1[0],1[0],1[0],100,0_77
3,Signal0,1[0],1[0],1[0],100,0_77
3,Hybridindex,10.27[8.80495],10.1868[8.78367],10.3561[8.82608],1,0_78
3,Pref0,0.5135[0.440247],0.509341[0.439184],0.517803[0.441304],1,0_78
3,Signal0,0.5135[0.440247],0.509341[0.439184],0.517803[0.441304],1,0_78
3,Hybridindex,10.7453[7.81206],10.867[7.86991],10.6188[7.74948],2,0_78
3,Pref0,0.5415[0.406851],0.544161[0.406658],0.538736[0.407033],2,0_78
3,Signal0,0.5415[0.406851],0.544161[0.406658],0.538736[0.407033],2,0_78
3,Hybridindex,10.9832[7.17312],10.9898[7.26831],10.9769[7.08007],3,0_78
3,Pref0,0.54875[0.404967],0.548371[0.409227],0.549116[0.400815],3,0_78
3,Signal0,0.54875[0.404967],0.548371[0.409227],0.549116[0.400815],3,0_78
3,Hybridindex,10.9622[6.42298],10.8395[6.44573],11.0842[6.39796],4,0_78
3,Pref0,0.5545[0.400662],0.542628[0.404883],0.566301[0.396069],4,0_78
3,Signal0,0.5545[0.400662],0.542628[0.404883],0.566301[0.396069],4,0_78
3,Hybridindex,11.1393[5.6459],11.0984[5.61111],11.1773[5.67788],5,0_78
3,Pref0,0.56275[0.399922],0.555959[0.398804],0.569082[0.400857],5,0_78
3,Signal0,0.56275[0.399922],0.555959[0.398804],0.569082[0.400857],5,0_78
3,Hybridindex,11.4373[5.00602],11.4665[5.01762],11.407[4.99382],6,0_78
3,Pref0,0.5955[0.402653],0.59498[0.400645],0.596037[0.404716],6,0_78
3,Signal0,0.5955[0.402653],0.59498[0.400645],0.596037[0.404716],6,0_78
3,Hybridindex,11.7845[4.37171],11.7022[4.3808],11.8624[4.36166],7,0_78
3,Pref0,0.63825[0.389566],0.631173[0.39483],0.644942[0.384404],7,0_78
3,Signal0,0.63825[0.389566],0.631173[0.39483],0.644942[0.384404],7,0_78
3,Hybridindex,12.0832[3.78576],11.9548[3.82852],12.2107[3.73849],8,0_78
3,Pref0,0.6855[0.368564],0.675201[0.367037],0.695717[0.36979],8,0_78
3,Signal0,0.6855[0.368564],0.675201[0.367037],0.695717[0.36979],8,0_78
3,Hybridindex,12.6263[3.22884],12.6589[3.20121],12.5929[3.25645],9,0_78
3,Pref0,0.751[0.343146],0.75495[0.335374],0.74697[0.350852],9,0_78
3,Signal0,0.751[0.343146],0.75495[0.335374],0.74697[0.350852],9,0_78
3,Hybridindex,12.961[2.74536],13.0015[2.72994],12.9182[2.76092],10,0_78
3,Pref0,0.818[0.294747],0.82393[0.294455],0.811728[0.294927],10,0_78
3,Signal0,0.818[0.294747],0.82393[0.294455],0.811728[0.294927],10,0_78
3,Hybridindex,13.1312[2.43663],13.1079[2.51374],13.154[2.35884],11,0_78
3,Pref0,0.8765[0.244944],0.867275[0.254867],0.885489[0.234524],11,0_78
3,Signal0,0.8765[0.244944],0.867275[0.254867],0.885489[0.234524],11,0_78
3,Hybridindex,13.2752[2.17126],13.3526[2.19273],13.2003[2.1476],12,0_78
3,Pref0,0.927[0.184854],0.933943[0.180914],0.920276[0.188347],12,0_78
3,Signal0,0.927[0.184854],0.933943[0.180914],0.920276[0.188347],12,0_78
3,Hybridindex,13.297[2.03311],13.2874[2.05191],13.3074[2.01241],13,0_78
3,Pref0,0.95425[0.146738],0.957294[0.141454],0.950939[0.152208],13,0_78
3,Signal0,0.95425[0.146738],0.957294[0.141454],0.950939[0.152208],13,0_78
3,Hybridindex,13.2662[1.94692],13.3328[1.97529],13.2025[1.91721],14,0_78
3,Pref0,0.975[0.108972],0.978528[0.101366],0.971624[0.115684],14,0_78
3,Signal0,0.975[0.108972],0.978528[0.101366],0.971624[0.115684],14,0_78
3,Hybridindex,13.218[1.94999],13.2049[1.94222],13.2316[1.95796],15,0_78
3,Pref0,0.984[0.088],0.982843[0.0910169],0.985204[0.0847292],15,0_78
3,Signal0,0.984[0.088],0.982843[0.0910169],0.985204[0.0847292],15,0_78
3,Hybridindex,13.1915[1.93554],13.1442[1.95112],13.242[1.91747],16,0_78
3,Pref0,0.992[0.0627375],0.991772[0.0636123],0.992244[0.0617885],16,0_78
3,Signal0,0.992[0.0627375],0.991772[0.0636123],0.992244[0.0617885],16,0_78
3,Hybridindex,13.2285[1.90841],13.1693[1.94199],13.2889[1.87161],17,0_78
3,Pref0,0.9955[0.0472202],0.995545[0.046988],0.995455[0.0474559],17,0_78
3,Signal0,0.9955[0.0472202],0.995545[0.046988],0.995455[0.0474559],17,0_78
3,Hybridindex,13.236[1.84338],13.2837[1.86459],13.1874[1.8202],18,0_78
3,Pref0,0.9975[0.0352668],0.997525[0.0350927],0.997475[0.0354436],18,0_78
3,Signal0,0.9975[0.0352668],0.997525[0.0350927],0.997475[0.0354436],18,0_78
3,Hybridindex,13.2632[1.89336],13.3019[1.86656],13.2263[1.91788],19,0_78
3,Pref0,0.999[0.0223383],0.998976[0.0225992],0.999022[0.0220863],19,0_78
3,Signal0,0.999[0.0223383],0.998976[0.0225992],0.999022[0.0220863],19,0_78
3,Hybridindex,13.3[1.87243],13.2859[1.88524],13.3139[1.85968],20,0_78
3,Pref0,1[0],1[0],1[0],20,0_78
3,Signal0,1[0],1[0],1[0],20,0_78
3,Hybridindex,13.312[1.85813],13.3866[1.80959],13.2353[1.90372],21,0_78
3,Pref0,1[0],1[0],1[0],21,0_78
3,Signal0,1[0],1[0],1[0],21,0_78
3,Hybridindex,13.3595[1.83494],13.3012[1.83614],13.4145[1.83211],22,0_78
3,Pref0,1[0],1[0],1[0],22,0_78
3,Signal0,1[0],1[0],1[0],22,0_78
3,Hybridindex,13.3057[1.80517],13.3045[1.75717],13.307[1.85314],23,0_78
3,Pref0,1[0],1[0],1[0],23,0_78
3,Signal0,1[0],1[0],1[0],23,0_78
3,Hybridindex,13.369[1.85043],13.3501[1.84542],13.3883[1.85534],24,0_78
3,Pref0,1[0],1[0],1[0],24,0_78
3,Signal0,1[0],1[0],1[0],24,0_78
3,Hybridindex,13.3737[1.78821],13.3756[1.82049],13.3718[1.75418],25,0_78
3,Pref0,1[0],1[0],1[0],25,0_78
3,Signal0,1[0],1[0],1[0],25,0_78
3,Hybridindex,13.3445[1.76765],13.3705[1.71173],13.3187[1.82106],26,0_78
3,Pref0,1[0],1[0],1[0],26,0_78
3,Signal0,1[0],1[0],1[0],26,0_78
3,Hybridindex,13.3852[1.77178],13.4796[1.77892],13.2942[1.76008],27,0_78
3,Pref0,1[0],1[0],1[0],27,0_78
3,Signal0,1[0],1[0],1[0],27,0_78
3,Hybridindex,13.3837[1.76773],13.355[1.79443],13.4125[1.74014],28,0_78
3,Pref0,1[0],1[0],1[0],28,0_78
3,Signal0,1[0],1[0],1[0],28,0_78
3,Hybridindex,13.3517[1.77592],13.3575[1.76776],13.3462[1.7838],29,0_78
3,Pref0,1[0],1[0],1[0],29,0_78
3,Signal0,1[0],1[0],1[0],29,0_78
3,Hybridindex,13.419[1.81602],13.4511[1.76316],13.3881[1.86498],30,0_78
3,Pref0,1[0],1[0],1[0],30,0_78
3,Signal0,1[0],1[0],1[0],30,0_78
3,Hybridindex,13.443[1.77609],13.4284[1.81663],13.458[1.73337],31,0_78
3,Pref0,1[0],1[0],1[0],31,0_78
3,Signal0,1[0],1[0],1[0],31,0_78
3,Hybridindex,13.42[1.76447],13.3741[1.8204],13.4686[1.70185],32,0_78
3,Pref0,1[0],1[0],1[0],32,0_78
3,Signal0,1[0],1[0],1[0],32,0_78
3,Hybridindex,13.4192[1.71933],13.4696[1.73603],13.365[1.69951],33,0_78
3,Pref0,1[0],1[0],1[0],33,0_78
3,Signal0,1[0],1[0],1[0],33,0_78
3,Hybridindex,13.4407[1.74775],13.4162[1.76352],13.4645[1.73197],34,0_78
3,Pref0,1[0],1[0],1[0],34,0_78
3,Signal0,1[0],1[0],1[0],34,0_78
3,Hybridindex,13.5318[1.79252],13.5039[1.77724],13.5614[1.80816],35,0_78
3,Pref0,1[0],1[0],1[0],35,0_78
3,Signal0,1[0],1[0],1[0],35,0_78
3,Hybridindex,13.5865[1.77898],13.5744[1.77743],13.599[1.78049],36,0_78
3,Pref0,1[0],1[0],1[0],36,0_78
3,Signal0,1[0],1[0],1[0],36,0_78
3,Hybridindex,13.5805[1.73782],13.6018[1.73981],13.5595[1.73561],37,0_78
3,Pref0,1[0],1[0],1[0],37,0_78
3,Signal0,1[0],1[0],1[0],37,0_78
3,Hybridindex,13.634[1.76304],13.6246[1.71237],13.6433[1.81175],38,0_78
3,Pref0,1[0],1[0],1[0],38,0_78
3,Signal0,1[0],1[0],1[0],38,0_78
3,Hybridindex,13.588[1.78774],13.6565[1.76433],13.515[1.80951],39,0_78
3,Pref0,1[0],1[0],1[0],39,0_78
3,Signal0,1[0],1[0],1[0],39,0_78
3,Hybridindex,13.692[1.73685],13.5995[1.7412],13.7827[1.72777],40,0_78
3,Pref0,1[0],1[0],1[0],40,0_78
3,Signal0,1[0],1[0],1[0],40,0_78
3,Hybridindex,13.7242[1.7387],13.7487[1.78071],13.7011[1.69762],41,0_78
3,Pref0,1[0],1[0],1[0],41,0_78
3,Signal0,1[0],1[0],1[0],41,0_78
3,Hybridindex,13.7728[1.70543],13.7658[1.70955],13.7796[1.70131],42,0_78
3,Pref0,1[0],1[0],1[0],42,0_78
3,Signal0,1[0],1[0],1[0],42,0_78
3,Hybridindex,13.7747[1.69149],13.7817[1.64783],13.7678[1.73411],43,0_78
3,Pref0,1[0],1[0],1[0],43,0_78
3,Signal0,1[0],1[0],1[0],43,0_78
3,Hybridindex,13.7695[1.65797],13.7392[1.65828],13.8008[1.65707],44,0_78
3,Pref0,1[0],1[0],1[0],44,0_78
3,Signal0,1[0],1[0],1[0],44,0_78
3,Hybridindex,13.7565[1.69955],13.6968[1.71717],13.813[1.68072],45,0_78
3,Pref0,1[0],1[0],1[0],45,0_78
3,Signal0,1[0],1[0],1[0],45,0_78
3,Hybridindex,13.7525[1.69418],13.7165[1.63368],13.7913[1.75618],46,0_78
3,Pref0,1[0],1[0],1[0],46,0_78
3,Signal0,1[0],1[0],1[0],46,0_78
3,Hybridindex,13.7755[1.6785],13.7372[1.69644],13.8134[1.65967],47,0_78
3,Pref0,1[0],1[0],1[0],47,0_78
3,Signal0,1[0],1[0],1[0],47,0_78
3,Hybridindex,13.7822[1.70952],13.7393[1.73999],13.8256[1.67707],48,0_78
3,Pref0,1[0],1[0],1[0],48,0_78
3,Signal0,1[0],1[0],1[0],48,0_78
3,Hybridindex,13.7785[1.7027],13.8102[1.75252],13.749[1.65445],49,0_78
3,Pref0,1[0],1[0],1[0],49,0_78
3,Signal0,1[0],1[0],1[0],49,0_78
3,Hybridindex,13.799[1.71029],13.7661[1.68694],13.8323[1.73302],50,0_78
3,Pref0,1[0],1[0],1[0],50,0_78
3,Signal0,1[0],1[0],1[0],50,0_78
3,Hybridindex,13.7773[1.65182],13.8367[1.68578],13.7198[1.61624],51,0_78
3,Pref0,1[0],1[0],1[0],51,0_78
3,Signal0,1[0],1[0],1[0],51,0_78
3,Hybridindex,13.757[1.66837],13.7575[1.64498],13.7565[1.69144],52,0_78
3,Pref0,1[0],1[0],1[0],52,0_78
3,Signal0,1[0],1[0],1[0],52,0_78
3,Hybridindex,13.8308[1.65989],13.8599[1.68559],13.8017[1.63332],53,0_78
3,Pref0,1[0],1[0],1[0],53,0_78
3,Signal0,1[0],1[0],1[0],53,0_78
3,Hybridindex,13.8625[1.6226],13.9084[1.62312],13.8163[1.62077],54,0_78
3,Pref0,1[0],1[0],1[0],54,0_78
3,Signal0,1[0],1[0],1[0],54,0_78
3,Hybridindex,13.9225[1.60733],13.8932[1.63034],13.9503[1.58467],55,0_78
3,Pref0,1[0],1[0],1[0],55,0_78
3,Signal0,1[0],1[0],1[0],55,0_78
3,Hybridindex,13.9452[1.66234],13.9742[1.68152],13.918[1.64365],56,0_78
3,Pref0,1[0],1[0],1[0],56,0_78
3,Signal0,1[0],1[0],1[0],56,0_78
3,Hybridindex,13.939[1.5986],13.909[1.5774],13.9683[1.61854],57,0_78
3,Pref0,1[0],1[0],1[0],57,0_78
3,Signal0,1[0],1[0],1[0],57,0_78
3,Hybridindex,13.9887[1.59531],14.0162[1.56366],13.9584[1.6291],58,0_78
3,Pref0,1[0],1[0],1[0],58,0_78
3,Signal0,1[0],1[0],1[0],58,0_78
3,Hybridindex,13.9337[1.58768],13.9216[1.53293],13.9452[1.63739],59,0_78
3,Pref0,1[0],1[0],1[0],59,0_78
3,Signal0,1[0],1[0],1[0],59,0_78
3,Hybridindex,13.925[1.61063],13.9338[1.62831],13.9157[1.5917],60,0_78
3,Pref0,1[0],1[0],1[0],60,0_78
3,Signal0,1[0],1[0],1[0],60,0_78
3,Hybridindex,13.8515[1.57645],13.883[1.60303],13.8198[1.54855],61,0_78
3,Pref0,1[0],1[0],1[0],61,0_78
3,Signal0,1[0],1[0],1[0],61,0_78
3,Hybridindex,13.865[1.61347],13.8582[1.65692],13.8716[1.5702],62,0_78
3,Pref0,1[0],1[0],1[0],62,0_78
3,Signal0,1[0],1[0],1[0],62,0_78
3,Hybridindex,13.915[1.59688],13.9052[1.6146],13.925[1.57864],63,0_78
3,Pref0,1[0],1[0],1[0],63,0_78
3,Signal0,1[0],1[0],1[0],63,0_78
3,Hybridindex,13.913[1.61103],13.9043[1.63085],13.9211[1.59222],64,0_78
3,Pref0,1[0],1[0],1[0],64,0_78
3,Signal0,1[0],1[0],1[0],64,0_78
3,Hybridindex,13.9235[1.65353],13.9627[1.70274],13.8849[1.60269],65,0_78
3,Pref0,1[0],1[0],1[0],65,0_78
3,Signal0,1[0],1[0],1[0],65,0_78
3,Hybridindex,13.8885[1.6276],13.8892[1.64057],13.8878[1.61422],66,0_78
3,Pref0,1[0],1[0],1[0],66,0_78
3,Signal0,1[0],1[0],1[0],66,0_78
3,Hybridindex,13.9265[1.58606],13.9271[1.60431],13.9259[1.56731],67,0_78
3,Pref0,1[0],1[0],1[0],67,0_78
3,Signal0,1[0],1[0],1[0],67,0_78
3,Hybridindex,13.897[1.60846],13.8751[1.62101],13.9174[1.5964],68,0_78
3,Pref0,1[0],1[0],1[0],68,0_78
3,Signal0,1[0],1[0],1[0],68,0_78
3,Hybridindex,13.8882[1.63558],13.9083[1.66898],13.8664[1.59818],69,0_78
3,Pref0,1[0],1[0],1[0],69,0_78
3,Signal0,1[0],1[0],1[0],69,0_78
3,Hybridindex,13.9035[1.64953],13.911[1.64506],13.8959[1.65405],70,0_78
3,Pref0,1[0],1[0],1[0],70,0_78
3,Signal0,1[0],1[0],1[0],70,0_78
3,Hybridindex,13.9045[1.64404],13.9661[1.60103],13.8442[1.68287],71,0_78
3,Pref0,1[0],1[0],1[0],71,0_78
3,Signal0,1[0],1[0],1[0],71,0_78
3,Hybridindex,13.888[1.66319],13.917[1.65011],13.8597[1.67538],72,0_78
3,Pref0,1[0],1[0],1[0],72,0_78
3,Signal0,1[0],1[0],1[0],72,0_78
3,Hybridindex,13.9232[1.60203],13.908[1.61587],13.9385[1.58791],73,0_78
3,Pref0,1[0],1[0],1[0],73,0_78
3,Signal0,1[0],1[0],1[0],73,0_78
3,Hybridindex,13.9503[1.59692],13.9029[1.62809],13.998[1.56342],74,0_78
3,Pref0,1[0],1[0],1[0],74,0_78
3,Signal0,1[0],1[0],1[0],74,0_78
3,Hybridindex,13.9422[1.58076],14.0221[1.6084],13.8632[1.54885],75,0_78
3,Pref0,1[0],1[0],1[0],75,0_78
3,Signal0,1[0],1[0],1[0],75,0_78
3,Hybridindex,13.9492[1.59563],13.9892[1.59362],13.9112[1.59662],76,0_78
3,Pref0,1[0],1[0],1[0],76,0_78
3,Signal0,1[0],1[0],1[0],76,0_78
3,Hybridindex,14.0062[1.61163],14.0511[1.56815],13.9598[1.65421],77,0_78
3,Pref0,1[0],1[0],1[0],77,0_78
3,Signal0,1[0],1[0],1[0],77,0_78
3,Hybridindex,14.0312[1.59512],14.0024[1.62399],14.0627[1.56244],78,0_78
3,Pref0,1[0],1[0],1[0],78,0_78
3,Signal0,1[0],1[0],1[0],78,0_78
3,Hybridindex,14.0102[1.59265],14.0203[1.54952],14[1.63557],79,0_78
3,Pref0,1[0],1[0],1[0],79,0_78
3,Signal0,1[0],1[0],1[0],79,0_78
3,Hybridindex,14.0162[1.60082],13.9835[1.63183],14.0533[1.56414],80,0_78
3,Pref0,1[0],1[0],1[0],80,0_78
3,Signal0,1[0],1[0],1[0],80,0_78
3,Hybridindex,13.998[1.569],13.9689[1.57868],14.0288[1.55807],81,0_78
3,Pref0,1[0],1[0],1[0],81,0_78
3,Signal0,1[0],1[0],1[0],81,0_78
3,Hybridindex,14.008[1.57787],13.9874[1.62982],14.0282[1.52508],82,0_78
3,Pref0,1[0],1[0],1[0],82,0_78
3,Signal0,1[0],1[0],1[0],82,0_78
3,Hybridindex,14.067[1.5725],14.0699[1.55461],14.0642[1.5895],83,0_78
3,Pref0,1[0],1[0],1[0],83,0_78
3,Signal0,1[0],1[0],1[0],83,0_78
3,Hybridindex,14.0207[1.59717],13.9669[1.56294],14.0744[1.62877],84,0_78
3,Pref0,1[0],1[0],1[0],84,0_78
3,Signal0,1[0],1[0],1[0],84,0_78
3,Hybridindex,14.0102[1.60827],13.9884[1.64881],14.0317[1.56713],85,0_78
3,Pref0,1[0],1[0],1[0],85,0_78
3,Signal0,1[0],1[0],1[0],85,0_78
3,Hybridindex,14.0455[1.62755],14.0485[1.62328],14.0427[1.63148],86,0_78
3,Pref0,1[0],1[0],1[0],86,0_78
3,Signal0,1[0],1[0],1[0],86,0_78
3,Hybridindex,14.0035[1.63554],14.0162[1.61196],13.9911[1.65814],87,0_78
3,Pref0,1[0],1[0],1[0],87,0_78
3,Signal0,1[0],1[0],1[0],87,0_78
3,Hybridindex,13.9797[1.57304],14.0129[1.59803],13.9485[1.5485],88,0_78
3,Pref0,1[0],1[0],1[0],88,0_78
3,Signal0,1[0],1[0],1[0],88,0_78
3,Hybridindex,13.9588[1.60925],13.9735[1.59511],13.9429[1.62418],89,0_78
3,Pref0,1[0],1[0],1[0],89,0_78
3,Signal0,1[0],1[0],1[0],89,0_78
3,Hybridindex,13.918[1.57473],13.9027[1.59998],13.9337[1.54828],90,0_78
3,Pref0,1[0],1[0],1[0],90,0_78
3,Signal0,1[0],1[0],1[0],90,0_78
3,Hybridindex,13.8645[1.5773],13.8457[1.57],13.8831[1.58429],91,0_78
3,Pref0,1[0],1[0],1[0],91,0_78
3,Signal0,1[0],1[0],1[0],91,0_78
3,Hybridindex,13.896[1.57684],13.96[1.61041],13.8285[1.53781],92,0_78
3,Pref0,1[0],1[0],1[0],92,0_78
3,Signal0,1[0],1[0],1[0],92,0_78
3,Hybridindex,13.8925[1.53971],13.8861[1.51648],13.8989[1.5626],93,0_78
3,Pref0,1[0],1[0],1[0],93,0_78
3,Signal0,1[0],1[0],1[0],93,0_78
3,Hybridindex,13.9[1.497],13.8684[1.50439],13.9311[1.48903],94,0_78
3,Pref0,1[0],1[0],1[0],94,0_78
3,Signal0,1[0],1[0],1[0],94,0_78
3,Hybridindex,13.9595[1.54818],13.9602[1.56325],13.9589[1.53358],95,0_78
3,Pref0,1[0],1[0],1[0],95,0_78
3,Signal0,1[0],1[0],1[0],95,0_78
3,Hybridindex,13.949[1.5601],13.8977[1.58548],14.0005[1.53246],96,0_78
3,Pref0,1[0],1[0],1[0],96,0_78
3,Signal0,1[0],1[0],1[0],96,0_78
3,Hybridindex,13.966[1.55124],13.9899[1.53051],13.9423[1.5711],97,0_78
3,Pref0,1[0],1[0],1[0],97,0_78
3,Signal0,1[0],1[0],1[0],97,0_78
3,Hybridindex,13.913[1.58278],13.8231[1.60242],14.0015[1.55815],98,0_78
3,Pref0,1[0],1[0],1[0],98,0_78
3,Signal0,1[0],1[0],1[0],98,0_78
3,Hybridindex,13.9625[1.56328],13.9311[1.56948],13.9945[1.55631],99,0_78
3,Pref0,1[0],1[0],1[0],99,0_78
3,Signal0,1[0],1[0],1[0],99,0_78
3,Hybridindex,13.995[1.59342],13.9614[1.57259],14.0268[1.61221],100,0_78
3,Pref0,1[0],1[0],1[0],100,0_78
3,Signal0,1[0],1[0],1[0],100,0_78
3,Hybridindex,9.84[8.653],10.0684[8.63175],9.60041[8.66878],1,0_79
3,Pref0,0.492[0.43265],0.503418[0.431587],0.48002[0.433439],1,0_79
3,Signal0,0.492[0.43265],0.503418[0.431587],0.48002[0.433439],1,0_79
3,Hybridindex,9.5765[7.90208],9.5191[7.74086],9.63956[8.07503],2,0_79
3,Pref0,0.4805[0.414572],0.479943[0.411254],0.481112[0.418186],2,0_79
3,Signal0,0.4805[0.414572],0.479943[0.411254],0.481112[0.418186],2,0_79
